json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/ms-metrics.json	robot_dev/ms-metrics.json	owl2dl_profile_violation	{'UseOfNonSimplePropertyInCardinalityRestriction': 5}	{'UseOfReservedVocabularyForAnnotationPropertyIRI': 1, 'UseOfNonSimplePropertyInCardinalityRestriction': 5}	False
