json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/opmi-metrics.json	robot_dev/opmi-metrics.json	owl2dl_profile_violation	{'UseOfPropertyInChainCausesCycle': 8, 'UseOfReservedVocabularyForObjectPropertyIRI': 3, 'UseOfNonSimplePropertyInCardinalityRestriction': 2, 'InsufficientOperands': 1, 'InsufficientIndividuals': 1}	{'UseOfPropertyInChainCausesCycle': 8, 'UseOfReservedVocabularyForObjectPropertyIRI': 4, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 1, 'UseOfNonSimplePropertyInCardinalityRestriction': 2, 'InsufficientOperands': 1, 'InsufficientIndividuals': 1}	False
