json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/oae-metrics.json	robot_dev/oae-metrics.json	owl2dl_profile_violation	{'IllegalPunning': 6}	{'IllegalPunning': 10, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 1}	False
