json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/ovae-metrics.json	robot_dev/ovae-metrics.json	owl2dl_profile_violation	{'IllegalPunning': 4, 'UseOfUndeclaredAnnotationProperty': 5}	{'IllegalPunning': 8, 'UseOfUndeclaredAnnotationProperty': 5}	False
