json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/miapa-metrics.json	robot_dev/miapa-metrics.json	owl2dl_profile_violation	{'IllegalPunning': 9}	{'IllegalPunning': 13}	False
