json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/cto-metrics.json	robot_dev/cto-metrics.json	owl2dl_profile_violation	{'UseOfReservedVocabularyForObjectPropertyIRI': 1}	{'UseOfReservedVocabularyForObjectPropertyIRI': 2, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 1}	False
