json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/ontoavida-metrics.json	robot_dev/ontoavida-metrics.json	owl2dl_profile_violation	{'UseOfNonSimplePropertyInAsymmetricObjectPropertyAxiom': 5, 'UseOfReservedVocabularyForObjectPropertyIRI': 1, 'UseOfNonSimplePropertyInCardinalityRestriction': 5}	{'UseOfNonSimplePropertyInAsymmetricObjectPropertyAxiom': 5, 'UseOfReservedVocabularyForObjectPropertyIRI': 2, 'UseOfNonSimplePropertyInCardinalityRestriction': 5}	False
