json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/ogsf-metrics.json	robot_dev/ogsf-metrics.json	owl2dl_profile_violation	{'UseOfUndeclaredClass': 3, 'IllegalPunning': 13, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 3, 'UseOfUndeclaredAnnotationProperty': 2, 'UseOfUndeclaredObjectProperty': 22}	{'UseOfUndeclaredClass': 3, 'IllegalPunning': 17, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 3, 'UseOfUndeclaredAnnotationProperty': 2, 'UseOfUndeclaredObjectProperty': 22}	False
