json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/ontoneo-metrics.json	robot_dev/ontoneo-metrics.json	owl2dl_profile_violation	{'UseOfUndeclaredClass': 28, 'IllegalPunning': 66, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 24, 'UseOfNonSimplePropertyInCardinalityRestriction': 3, 'UseOfUndeclaredAnnotationProperty': 104, 'UseOfUndeclaredObjectProperty': 25}	{'UseOfUndeclaredClass': 28, 'IllegalPunning': 108, 'UseOfReservedVocabularyForAnnotationPropertyIRI': 33, 'UseOfNonSimplePropertyInCardinalityRestriction': 3, 'UseOfUndeclaredAnnotationProperty': 104, 'UseOfUndeclaredObjectProperty': 25}	False
