json_filename_1	json_filename_2	metric	value_1	value_2	value_same
robot_latest/iceo-metrics.json	robot_dev/iceo-metrics.json	owl2dl_profile_violation	{}	{'UseOfReservedVocabularyForAnnotationPropertyIRI': 1}	False
robot_latest/iceo-metrics.json	robot_dev/iceo-metrics.json	owl2_dl	True	False	False
